Time,cDAQ2Mod1/ai0
21/06/2021 13:36:33.377,3.6072607576664
21/06/2021 13:36:33.378,3.6069780105752
21/06/2021 13:36:33.379,3.6062711428472
21/06/2021 13:36:33.380,3.6040091661176
21/06/2021 13:36:33.381,3.6037264190264
21/06/2021 13:36:33.382,3.6028781777528
21/06/2021 13:36:33.383,3.6058470222104
21/06/2021 13:36:33.384,3.6085331195768
21/06/2021 13:36:33.385,3.6100882285784
21/06/2021 13:36:33.386,3.610229602124
21/06/2021 13:36:33.387,3.6099468550328
21/06/2021 13:36:33.388,3.6083917460312
21/06/2021 13:36:33.389,3.6075435047576
21/06/2021 13:36:33.390,3.6054229015736
21/06/2021 13:36:33.391,3.6045746603
21/06/2021 13:36:33.392,3.6047160338456
21/06/2021 13:36:33.393,3.6062711428472
21/06/2021 13:36:33.394,3.6068366370296
21/06/2021 13:36:33.395,3.608815866668
21/06/2021 13:36:33.396,3.6089572402136
21/06/2021 13:36:33.397,3.60810899894
21/06/2021 13:36:33.398,3.6065538899384
21/06/2021 13:36:33.399,3.6044332867544
21/06/2021 13:36:33.400,3.6030195512984
21/06/2021 13:36:33.401,3.6040091661176
21/06/2021 13:36:33.402,3.6044332867544
21/06/2021 13:36:33.403,3.6065538899384
21/06/2021 13:36:33.404,3.6083917460312
21/06/2021 13:36:33.405,3.6072607576664
21/06/2021 13:36:33.406,3.6061297693016
21/06/2021 13:36:33.407,3.605281528028
21/06/2021 13:36:33.408,3.6044332867544
21/06/2021 13:36:33.409,3.6049987809368
21/06/2021 13:36:33.410,3.6057056486648
21/06/2021 13:36:33.411,3.607402131212
21/06/2021 13:36:33.412,3.6090986137592
21/06/2021 13:36:33.413,3.6099468550328
21/06/2021 13:36:33.414,3.6100882285784
21/06/2021 13:36:33.415,3.6089572402136
21/06/2021 13:36:33.416,3.6075435047576
21/06/2021 13:36:33.417,3.6054229015736
21/06/2021 13:36:33.418,3.6051401544824
21/06/2021 13:36:33.419,3.6048574073912
21/06/2021 13:36:33.420,3.6057056486648
21/06/2021 13:36:33.421,3.606695263484
21/06/2021 13:36:33.422,3.6068366370296
21/06/2021 13:36:33.423,3.6083917460312
21/06/2021 13:36:33.424,3.6083917460312
21/06/2021 13:36:33.425,3.607402131212
21/06/2021 13:36:33.426,3.6057056486648
21/06/2021 13:36:33.427,3.6037264190264
21/06/2021 13:36:33.428,3.6037264190264
21/06/2021 13:36:33.429,3.6048574073912
21/06/2021 13:36:33.430,3.6062711428472
21/06/2021 13:36:33.431,3.60810899894
21/06/2021 13:36:33.432,3.6085331195768
21/06/2021 13:36:33.433,3.6079676253944
21/06/2021 13:36:33.434,3.605988395756
21/06/2021 13:36:33.435,3.6044332867544
21/06/2021 13:36:33.436,3.6037264190264
21/06/2021 13:36:33.437,3.6041505396632
21/06/2021 13:36:33.438,3.6054229015736
21/06/2021 13:36:33.439,3.6072607576664
21/06/2021 13:36:33.440,3.6090986137592
21/06/2021 13:36:33.441,3.6096641079416
21/06/2021 13:36:33.442,3.6090986137592
21/06/2021 13:36:33.443,3.6082503724856
21/06/2021 13:36:33.444,3.606695263484
21/06/2021 13:36:33.445,3.6048574073912
21/06/2021 13:36:33.446,3.6042919132088
21/06/2021 13:36:33.447,3.6042919132088
21/06/2021 13:36:33.448,3.6058470222104
21/06/2021 13:36:33.449,3.6071193841208
21/06/2021 13:36:33.450,3.6082503724856
21/06/2021 13:36:33.451,3.6085331195768
21/06/2021 13:36:33.452,3.6075435047576
21/06/2021 13:36:33.453,3.6055642751192
21/06/2021 13:36:33.454,3.6034436719352
21/06/2021 13:36:33.455,3.6028781777528
21/06/2021 13:36:33.456,3.6037264190264
21/06/2021 13:36:33.457,3.6061297693016
21/06/2021 13:36:33.458,3.6083917460312
21/06/2021 13:36:33.459,3.6086744931224
21/06/2021 13:36:33.460,3.6086744931224
21/06/2021 13:36:33.461,3.6068366370296
21/06/2021 13:36:33.462,3.6045746603
21/06/2021 13:36:33.463,3.6041505396632
21/06/2021 13:36:33.464,3.6047160338456
21/06/2021 13:36:33.465,3.6064125163928
21/06/2021 13:36:33.466,3.6075435047576
21/06/2021 13:36:33.467,3.6098054814872
21/06/2021 13:36:33.468,3.6099468550328
21/06/2021 13:36:33.469,3.6093813608504
21/06/2021 13:36:33.470,3.6076848783032
21/06/2021 13:36:33.471,3.6055642751192
21/06/2021 13:36:33.472,3.6047160338456
21/06/2021 13:36:33.473,3.603867792572
21/06/2021 13:36:33.474,3.6035850454808
21/06/2021 13:36:33.475,3.6055642751192
21/06/2021 13:36:33.476,3.6075435047576
21/06/2021 13:36:33.477,3.607402131212
21/06/2021 13:36:33.478,3.6071193841208
21/06/2021 13:36:33.479,3.6061297693016
21/06/2021 13:36:33.480,3.6047160338456
21/06/2021 13:36:33.481,3.6042919132088
21/06/2021 13:36:33.482,3.6034436719352
21/06/2021 13:36:33.483,3.6054229015736
21/06/2021 13:36:33.484,3.6071193841208
21/06/2021 13:36:33.485,3.6090986137592
21/06/2021 13:36:33.486,3.6099468550328
21/06/2021 13:36:33.487,3.6098054814872
21/06/2021 13:36:33.488,3.6075435047576
21/06/2021 13:36:33.489,3.6065538899384
21/06/2021 13:36:33.490,3.6049987809368
21/06/2021 13:36:33.491,3.6042919132088
21/06/2021 13:36:33.492,3.6051401544824
21/06/2021 13:36:33.493,3.6069780105752
21/06/2021 13:36:33.494,3.60810899894
21/06/2021 13:36:33.495,3.6086744931224
21/06/2021 13:36:33.496,3.6083917460312
21/06/2021 13:36:33.497,3.606695263484
21/06/2021 13:36:33.498,3.6047160338456
21/06/2021 13:36:33.499,3.6035850454808
21/06/2021 13:36:33.500,3.603160924844
21/06/2021 13:36:33.501,3.6049987809368
21/06/2021 13:36:33.502,3.605988395756
21/06/2021 13:36:33.503,3.6086744931224
21/06/2021 13:36:33.504,3.6093813608504
21/06/2021 13:36:33.505,3.6079676253944
21/06/2021 13:36:33.506,3.6069780105752
21/06/2021 13:36:33.507,3.6054229015736
21/06/2021 13:36:33.508,3.6045746603
21/06/2021 13:36:33.509,3.6047160338456
21/06/2021 13:36:33.510,3.6058470222104
21/06/2021 13:36:33.511,3.6069780105752
21/06/2021 13:36:33.512,3.6096641079416
21/06/2021 13:36:33.513,3.6100882285784
21/06/2021 13:36:33.514,3.6092399873048
21/06/2021 13:36:33.515,3.60810899894
21/06/2021 13:36:33.516,3.6061297693016
21/06/2021 13:36:33.517,3.6037264190264
21/06/2021 13:36:33.518,3.6035850454808
21/06/2021 13:36:33.519,3.6041505396632
21/06/2021 13:36:33.520,3.6064125163928
21/06/2021 13:36:33.521,3.6079676253944
21/06/2021 13:36:33.522,3.6078262518488
21/06/2021 13:36:33.523,3.6076848783032
21/06/2021 13:36:33.524,3.605988395756
21/06/2021 13:36:33.525,3.6045746603
21/06/2021 13:36:33.526,3.6040091661176
21/06/2021 13:36:33.527,3.6049987809368
21/06/2021 13:36:33.528,3.6068366370296
21/06/2021 13:36:33.529,3.6083917460312
21/06/2021 13:36:33.530,3.6093813608504
21/06/2021 13:36:33.531,3.6093813608504
21/06/2021 13:36:33.532,3.6076848783032
21/06/2021 13:36:33.533,3.6076848783032
21/06/2021 13:36:33.534,3.605281528028
21/06/2021 13:36:33.535,3.6048574073912
21/06/2021 13:36:33.536,3.6047160338456
21/06/2021 13:36:33.537,3.6055642751192
21/06/2021 13:36:33.538,3.6071193841208
21/06/2021 13:36:33.539,3.6093813608504
21/06/2021 13:36:33.540,3.6100882285784
21/06/2021 13:36:33.541,3.6099468550328
21/06/2021 13:36:33.542,3.6071193841208
21/06/2021 13:36:33.543,3.6051401544824
21/06/2021 13:36:33.544,3.6048574073912
21/06/2021 13:36:33.545,3.6040091661176
21/06/2021 13:36:33.546,3.6057056486648
21/06/2021 13:36:33.547,3.6075435047576
21/06/2021 13:36:33.548,3.6096641079416
21/06/2021 13:36:33.549,3.6089572402136
21/06/2021 13:36:33.550,3.6075435047576
21/06/2021 13:36:33.551,3.605281528028
21/06/2021 13:36:33.552,3.6034436719352
21/06/2021 13:36:33.553,3.603867792572
21/06/2021 13:36:33.554,3.6045746603
21/06/2021 13:36:33.555,3.6071193841208
21/06/2021 13:36:33.556,3.60810899894
