Time,y
21/06/2021 12:58:12.515,3.6640929229976
21/06/2021 12:58:12.516,3.6679100087288
21/06/2021 12:58:12.517,3.6679100087288
21/06/2021 12:58:12.518,3.6636688023608
21/06/2021 12:58:12.519,3.6666376468184
21/06/2021 12:58:12.520,3.6684755029112
21/06/2021 12:58:12.521,3.6635274288152
21/06/2021 12:58:12.522,3.6659307790904
21/06/2021 12:58:12.523,3.66819275582
21/06/2021 12:58:12.524,3.663244681724
21/06/2021 12:58:12.525,3.6643756700888
21/06/2021 12:58:12.526,3.6683341293656
21/06/2021 12:58:12.527,3.6633860552696
21/06/2021 12:58:12.528,3.6645170436344
21/06/2021 12:58:12.529,3.6670617674552
21/06/2021 12:58:12.530,3.6621136933592
21/06/2021 12:58:12.531,3.665365284908
21/06/2021 12:58:12.532,3.665365284908
21/06/2021 12:58:12.533,3.6609827049944
21/06/2021 12:58:12.534,3.665365284908
21/06/2021 12:58:12.535,3.6628205610872
21/06/2021 12:58:12.536,3.6606999579032
21/06/2021 12:58:12.537,3.6656480319992
21/06/2021 12:58:12.538,3.6612654520856
21/06/2021 12:58:12.539,3.662537813996
21/06/2021 12:58:12.540,3.6659307790904
21/06/2021 12:58:12.541,3.6608413314488
21/06/2021 12:58:12.542,3.6650825378168
21/06/2021 12:58:12.543,3.6656480319992
21/06/2021 12:58:12.544,3.6626791875416
21/06/2021 12:58:12.545,3.6664962732728
21/06/2021 12:58:12.546,3.668899623548
21/06/2021 12:58:12.547,3.66465841718
21/06/2021 12:58:12.548,3.6666376468184
21/06/2021 12:58:12.549,3.6700306119128
21/06/2021 12:58:12.550,3.6663548997272
21/06/2021 12:58:12.551,3.6657894055448
21/06/2021 12:58:12.552,3.669606491276
21/06/2021 12:58:12.553,3.6686168764568
21/06/2021 12:58:12.554,3.6649411642712
21/06/2021 12:58:12.555,3.6669203939096
21/06/2021 12:58:12.556,3.6687582500024
21/06/2021 12:58:12.557,3.6647997907256
21/06/2021 12:58:12.558,3.6649411642712
21/06/2021 12:58:12.559,3.6683341293656
21/06/2021 12:58:12.560,3.6650825378168
21/06/2021 12:58:12.561,3.6628205610872
21/06/2021 12:58:12.562,3.6672031410008
21/06/2021 12:58:12.563,3.6638101759064
21/06/2021 12:58:12.564,3.663244681724
21/06/2021 12:58:12.565,3.6669203939096
21/06/2021 12:58:12.566,3.663244681724
21/06/2021 12:58:12.567,3.6638101759064
21/06/2021 12:58:12.568,3.666779020364
21/06/2021 12:58:12.569,3.6616895727224
21/06/2021 12:58:12.570,3.6649411642712
21/06/2021 12:58:12.571,3.6655066584536
21/06/2021 12:58:12.572,3.6619723198136
21/06/2021 12:58:12.573,3.6656480319992
21/06/2021 12:58:12.574,3.6642342965432
21/06/2021 12:58:12.575,3.6614068256312
21/06/2021 12:58:12.576,3.6659307790904
21/06/2021 12:58:12.577,3.6647997907256
21/06/2021 12:58:12.578,3.6631033081784
21/06/2021 12:58:12.579,3.6670617674552
21/06/2021 12:58:12.580,3.6647997907256
21/06/2021 12:58:12.581,3.6616895727224
21/06/2021 12:58:12.582,3.6672031410008
21/06/2021 12:58:12.583,3.66465841718
21/06/2021 12:58:12.584,3.6631033081784
21/06/2021 12:58:12.585,3.6673445145464
21/06/2021 12:58:12.586,3.6657894055448
21/06/2021 12:58:12.587,3.6636688023608
21/06/2021 12:58:12.588,3.6677686351832
21/06/2021 12:58:12.589,3.6670617674552
21/06/2021 12:58:12.590,3.663244681724
21/06/2021 12:58:12.591,3.6673445145464
21/06/2021 12:58:12.592,3.6683341293656
21/06/2021 12:58:12.593,3.6642342965432
21/06/2021 12:58:12.594,3.6670617674552
21/06/2021 12:58:12.595,3.6690409970936
21/06/2021 12:58:12.596,3.6650825378168
21/06/2021 12:58:12.597,3.665365284908
21/06/2021 12:58:12.598,3.6698892383672
21/06/2021 12:58:12.599,3.66819275582
21/06/2021 12:58:12.600,3.66465841718
21/06/2021 12:58:12.601,3.6676272616376
21/06/2021 12:58:12.602,3.6687582500024
21/06/2021 12:58:12.603,3.6633860552696
21/06/2021 12:58:12.604,3.6657894055448
21/06/2021 12:58:12.605,3.6680513822744
21/06/2021 12:58:12.606,3.6640929229976
